cr, 0.7982261640798226
cr, 0.7982261640798226
cr, 0.7937915742793792
cr, 0.7893569844789357
cr, 0.8048780487804879

sst2, 0.8374519494783086
sst2, 0.8358045030203185
sst2, 0.8319604612850082
sst2, 0.8270181219110379
sst2, 0.8171334431630972

subj, 0.92
subj, 0.921
subj, 0.923
subj, 0.916
subj, 0.909

trec, 0.868
trec, 0.872
trec, 0.894
trec, 0.87
trec, 0.864

pc, 0.9255942128832243
pc, 0.9223217361350328
pc, 0.9238718566999655
pc, 0.9293833964863933
pc, 0.9235273854633138
