cr, 0.8137472283813747
sst2, 0.8347062053816584
subj, 0.932
trec, 0.858
pc, 0.9257664485015501
cr, 0.8270509977827051
sst2, 0.8303130148270181
subj, 0.918
trec, 0.886
pc, 0.924560799173269
cr, 0.7915742793791575
sst2, 0.8127402526084568
subj, 0.923
trec, 0.868
pc, 0.9267998622115053
cr, 0.7893569844789357
sst2, 0.829214717188358
subj, 0.925
trec, 0.854
pc, 0.9236996210816397
