cr,0.01,0.6784922394678492,0.7583148558758315,0.647450110864745
cr,0.05,0.6607538802660754,0.8159645232815964,0.8203991130820399
cr,0.1,0.6607538802660754,0.7982261640798226,0.7915742793791575
cr,0.2,0.6607538802660754,0.8314855875831486,0.7760532150776053
cr,0.3,0.6607538802660754,0.8137472283813747,0.8292682926829268
cr,0.4,0.8248337028824834,0.7893569844789357,0.8093126385809313
cr,0.5,0.7849223946784922,0.811529933481153,0.8226164079822617
cr,0.6,0.6607538802660754,0.7937915742793792,0.8070953436807096
cr,0.7,0.7937915742793792,0.8093126385809313,0.8137472283813747
cr,0.8,0.7649667405764967,0.8270509977827051,0.8137472283813747
cr,0.9,0.7849223946784922,0.7982261640798226,0.8292682926829268
cr,1,0.7871396895787139,0.7960088691796009,0.8337028824833703
sst2,0.01,0.49917627677100496,0.7869302580999451,0.7847336628226249
sst2,0.05,0.7753981328940143,0.785831960461285,0.8187808896210873
sst2,0.1,0.7907742998352554,0.8116419549697969,0.8209774848984075
sst2,0.2,0.7968149368478857,0.8028555738605162,0.8088962108731467
sst2,0.3,0.8045030203185063,0.8198791872597474,0.829214717188358
sst2,0.4,0.8127402526084568,0.8138385502471169,0.8363536518396485
sst2,0.5,0.7819879187259747,0.7638660076880834,0.8165842943437671
sst2,0.6,0.8127402526084568,0.8165842943437671,0.829763866007688
sst2,0.7,0.829763866007688,0.8116419549697969,0.8401976935749588
sst2,0.8,0.8242723778143877,0.7913234486545854,0.8308621636463481
sst2,0.9,0.8259198242723779,0.8056013179571664,0.8193300384404174
sst2,1,0.8237232289950577,0.7830862163646348,0.8380010982976387
subj,0.01,0.507,0.893,0.899
subj,0.05,0.884,0.904,0.911
subj,0.1,0.884,0.907,0.921
subj,0.2,0.896,0.893,0.923
subj,0.3,0.897,0.92,0.918
subj,0.4,0.901,0.91,0.931
subj,0.5,0.914,0.915,0.923
subj,0.6,0.908,0.906,0.924
subj,0.7,0.911,0.919,0.92
subj,0.8,0.91,0.929,0.918
subj,0.9,0.918,0.914,0.933
subj,1,0.915,0.906,0.92
trec,0.01,0.446,0.42,0.734
trec,0.05,0.608,0.702,0.824
trec,0.1,0.718,0.658,0.834
trec,0.2,0.696,0.68,0.892
trec,0.3,0.658,0.612,0.91
trec,0.4,0.802,0.57,0.914
trec,0.5,0.822,0.58,0.908
trec,0.6,0.838,0.72,0.898
trec,0.7,0.866,0.6,0.912
trec,0.8,0.842,0.774,0.902
trec,0.9,0.842,0.64,0.922
trec,1,0.856,0.732,0.912
pc,0.01,0.84653806407165,0.8763348260420255,0.8875301412332071
pc,0.05,0.8780571822252842,0.888908026179814,0.9054426455390975
pc,0.1,0.892869445401309,0.896830864622804,0.9116431277988288
pc,0.2,0.8926972097829832,0.9033758181191871,0.920599379951774
pc,0.3,0.9013089906992766,0.899414398897692,0.9228384429900104
pc,0.4,0.906131588012401,0.9025146400275577,0.9262831553565277
pc,0.5,0.9102652428522219,0.8771960041336548,0.9236996210816397
pc,0.6,0.9135377196004134,0.898208749569411,0.9242163279366173
pc,0.7,0.9188770237685153,0.9025146400275577,0.9230106786083362
pc,0.8,0.9264553909748536,0.8997588701343437,0.9247330347915949
pc,0.9,0.9212883224250775,0.8856355494316225,0.9230106786083362
pc,1,0.9255942128832243,0.9001033413709956,0.9243885635549431
