cr,0.01,0.6607538802660754,0.7472283813747228,0.7405764966740577
cr,0.05,0.6607538802660754,0.7450110864745011,0.7804878048780488
cr,0.1,0.6607538802660754,0.7893569844789357,0.7782705099778271
cr,0.2,0.6607538802660754,0.7871396895787139,0.8292682926829268
cr,0.3,0.7450110864745011,0.8048780487804879,0.8226164079822617
cr,0.4,0.6607538802660754,0.8048780487804879,0.8425720620842572
cr,0.5,0.7804878048780488,0.802660753880266,0.8137472283813747
cr,0.6,0.8093126385809313,0.811529933481153,0.835920177383592
cr,0.7,0.7893569844789357,0.7960088691796009,0.8226164079822617
cr,0.8,0.7915742793791575,0.7915742793791575,0.8137472283813747
cr,0.9,0.7871396895787139,0.8203991130820399,0.8226164079822617
cr,1,0.6962305986696231,0.7893569844789357,0.8314855875831486
sst2,0.01,0.6902800658978583,0.7792421746293245,0.7924217462932455
sst2,0.05,0.7688083470620538,0.8105436573311368,0.8182317408017573
sst2,0.1,0.7913234486545854,0.8072487644151565,0.8303130148270181
sst2,0.2,0.8023064250411862,0.8050521691378364,0.8209774848984075
sst2,0.3,0.8176825919824272,0.8138385502471169,0.8259198242723779
sst2,0.4,0.8039538714991763,0.8176825919824272,0.8363536518396485
sst2,0.5,0.8039538714991763,0.8110928061504667,0.8336079077429983
sst2,0.6,0.8132894014277869,0.8341570565623284,0.8319604612850082
sst2,0.7,0.828665568369028,0.7869302580999451,0.829214717188358
sst2,0.8,0.8242723778143877,0.8012081274025261,0.8319604612850082
sst2,0.9,0.8176825919824272,0.8083470620538166,0.8270181219110379
sst2,1,0.8347062053816584,0.829214717188358,0.8330587589236683
subj,0.01,0.542,0.881,0.88
subj,0.05,0.882,0.911,0.918
subj,0.1,0.896,0.908,0.919
subj,0.2,0.894,0.917,0.922
subj,0.3,0.895,0.921,0.925
subj,0.4,0.889,0.917,0.923
subj,0.5,0.91,0.904,0.908
subj,0.6,0.921,0.912,0.919
subj,0.7,0.905,0.91,0.931
subj,0.8,0.917,0.906,0.917
subj,0.9,0.917,0.918,0.924
subj,1,0.925,0.922,0.924
trec,0.01,0.302,0.44,0.562
trec,0.05,0.47,0.626,0.822
trec,0.1,0.61,0.572,0.852
trec,0.2,0.758,0.734,0.89
trec,0.3,0.806,0.688,0.898
trec,0.4,0.832,0.78,0.904
trec,0.5,0.828,0.63,0.898
trec,0.6,0.798,0.794,0.902
trec,0.7,0.812,0.76,0.912
trec,0.8,0.858,0.712,0.906
trec,0.9,0.866,0.786,0.93
trec,1,0.884,0.752,0.916
pc,0.01,0.8494660695831898,0.8761625904236996,0.884946606958319
pc,0.05,0.883568722011712,0.8937306234929383,0.9131932483637616
pc,0.1,0.8880468480881847,0.8832242507750603,0.9143988976920427
pc,0.2,0.898208749569411,0.899586634516018,0.9231829142266621
pc,0.3,0.9049259386841199,0.9016534619359283,0.9212883224250775
pc,0.4,0.9045814674474681,0.8925249741646573,0.9247330347915949
pc,0.5,0.9078539441956597,0.8871856699965552,0.9236996210816397
pc,0.6,0.9154323114019979,0.8894247330347916,0.927144333448157
pc,0.7,0.9228384429900104,0.8964863933861522,0.9302445745780228
pc,0.8,0.9200826730967964,0.9002755769893214,0.9223217361350328
pc,0.9,0.9185325525318636,0.9059593523940751,0.9235273854633138
pc,1,0.9181880812952119,0.8952807440578712,0.9250775060282467
